CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Contract,Monthly Charges,Churn_Probability,Churn_Risk_Band
1926-QUZNN,Female,No,Yes,No,72,Two year,25.25,0.0053,Low
0479-HMSWA,Female,No,No,Yes,26,Two year,105.45,0.0053,Low
2335-GSODA,Male,No,No,Yes,23,Two year,40.1,0.0053,Low
8450-LUGUK,Female,No,Yes,Yes,37,Two year,24.1,0.0053,Low
5553-AOINX,Female,Yes,Yes,Yes,66,One year,104.9,0.0053,Low
9451-WLYRI,Female,No,Yes,No,53,One year,19.05,0.0053,Low
8417-GSODA,Male,No,Yes,Yes,28,One year,92.2,0.0053,Low
7641-TQFHN,Male,No,No,Yes,39,Two year,100.55,0.0052,Low
2868-LLSKM,Female,No,Yes,Yes,68,One year,83.65,0.0052,Low
3274-NSDWE,Female,No,No,No,68,Two year,19.6,0.0052,Low
3078-ZKNTS,Female,No,Yes,Yes,13,Two year,19.75,0.0052,Low
9931-DCEZH,Male,No,No,Yes,28,One year,54.4,0.0052,Low
3865-YIOTT,Male,No,Yes,Yes,72,One year,106.1,0.0052,Low
0516-OOHAR,Male,No,Yes,Yes,28,One year,100.35,0.0052,Low
1301-LOPVR,Male,No,Yes,Yes,29,One year,55.35,0.0052,Low
0397-ZXWQF,Male,No,No,No,67,Two year,20.5,0.0052,Low
2511-ALLCS,Female,No,Yes,Yes,35,Two year,24.3,0.0052,Low
7860-KSUGX,Male,No,Yes,No,72,Two year,64.45,0.0052,Low
7129-AZJDE,Male,No,Yes,Yes,34,One year,78.95,0.0052,Low
9705-IOVQQ,Male,Yes,Yes,Yes,61,One year,99.0,0.0051,Low
2256-YLYLP,Male,No,Yes,Yes,68,Two year,72.95,0.0051,Low
2027-DNKIV,Male,No,Yes,Yes,37,One year,58.75,0.0051,Low
3088-FVYWK,Male,No,Yes,Yes,53,Two year,25.55,0.0051,Low
9742-XOKTS,Male,No,Yes,Yes,67,One year,89.55,0.0051,Low
3470-OBUET,Female,No,Yes,Yes,67,Two year,74.0,0.0051,Low
6693-DJWTY,Female,No,No,Yes,35,One year,55.6,0.0051,Low
4451-RWASJ,Male,No,Yes,Yes,15,One year,19.5,0.0051,Low
4644-OBGFZ,Male,No,Yes,Yes,55,One year,19.5,0.0051,Low
5198-HQAEN,Male,No,Yes,Yes,35,One year,89.7,0.0051,Low
5315-CKEQK,Male,Yes,Yes,Yes,28,One year,51.0,0.0051,Low
7432-FFVAR,Female,No,Yes,Yes,46,One year,90.95,0.005,Low
4291-YZODP,Female,No,No,Yes,7,One year,20.05,0.005,Low
2167-FQSTQ,Female,No,Yes,No,72,Two year,92.4,0.005,Low
2808-CHTDM,Female,No,Yes,Yes,23,Two year,25.1,0.005,Low
5183-KLYEM,Female,No,No,No,72,Two year,112.75,0.005,Low
6736-DHUQI,Female,No,Yes,Yes,67,One year,84.8,0.005,Low
4973-MGTON,Female,No,Yes,No,71,Two year,84.4,0.005,Low
7564-GHCVB,Female,No,Yes,No,72,Two year,79.05,0.005,Low
7550-WIQVA,Male,No,Yes,Yes,50,One year,108.25,0.005,Low
1069-QJOEE,Male,No,Yes,Yes,25,One year,19.9,0.0049,Low
1015-JPFYW,Male,No,No,Yes,7,One year,19.45,0.0049,Low
5811-IWXYM,Female,No,Yes,Yes,52,One year,101.25,0.0049,Low
0960-HUWBM,Male,No,Yes,Yes,65,Two year,104.1,0.0049,Low
7816-VGHTO,Female,No,Yes,Yes,6,Two year,40.55,0.0049,Low
7758-UJWYS,Male,No,Yes,Yes,34,Two year,40.55,0.0049,Low
7301-ABVAD,Female,No,No,No,72,Two year,86.6,0.0049,Low
1591-XWLGB,Female,No,Yes,No,71,Two year,19.85,0.0049,Low
9715-SBVSU,Male,No,Yes,Yes,14,Two year,61.4,0.0049,Low
4000-VGMQP,Male,No,Yes,Yes,38,One year,78.95,0.0049,Low
3523-BRGUW,Male,Yes,No,No,26,One year,19.3,0.0049,Low
0895-LNKRC,Male,No,Yes,Yes,6,One year,19.45,0.0049,Low
3315-IKYZQ,Male,No,Yes,Yes,28,One year,50.8,0.0048,Low
1333-PBMXB,Female,No,Yes,Yes,54,One year,24.75,0.0048,Low
5578-NKCXI,Female,No,Yes,Yes,58,One year,99.25,0.0048,Low
4323-ELYYB,Male,No,Yes,Yes,13,One year,20.0,0.0048,Low
4378-MYPGO,Male,No,Yes,Yes,68,Two year,105.25,0.0048,Low
8338-QIUNR,Male,No,Yes,No,72,Two year,66.5,0.0048,Low
3258-ZKPAI,Male,No,Yes,Yes,72,Two year,116.6,0.0047,Low
6508-NJYRO,Male,No,Yes,No,15,One year,18.8,0.0047,Low
7340-KEFQE,Female,No,Yes,Yes,51,Two year,34.2,0.0047,Low
0378-CJKPV,Female,No,Yes,No,72,Two year,112.1,0.0047,Low
2877-VDUER,Female,No,Yes,Yes,35,One year,40.9,0.0047,Low
7153-CHRBV,Female,No,Yes,Yes,57,One year,59.3,0.0047,Low
3283-WCWXT,Male,No,Yes,Yes,6,Two year,25.4,0.0047,Low
0298-XACET,Male,No,Yes,Yes,52,Two year,50.2,0.0047,Low
7173-TETGO,Female,Yes,Yes,No,72,Two year,78.5,0.0047,Low
2169-RRLFW,Female,No,Yes,No,71,Two year,25.6,0.0047,Low
9108-EQPNQ,Female,No,Yes,Yes,10,Two year,26.1,0.0047,Low
5248-YGIJN,Male,No,Yes,No,72,Two year,90.25,0.0047,Low
9675-ICXCT,Male,No,Yes,No,72,Two year,80.8,0.0047,Low
2418-TPEUN,Female,No,Yes,Yes,56,Two year,19.8,0.0047,Low
5939-SXWHM,Male,No,Yes,Yes,48,Two year,26.3,0.0047,Low
6072-NUQCB,Male,No,Yes,Yes,22,One year,20.25,0.0047,Low
3026-ATZYV,Female,No,Yes,Yes,37,One year,75.1,0.0046,Low
5743-KHMNA,Male,No,No,No,71,Two year,25.55,0.0046,Low
6348-SNFUS,Male,No,Yes,No,72,Two year,55.45,0.0046,Low
4652-ODEVH,Male,No,Yes,Yes,45,Two year,24.45,0.0046,Low
0679-TDGAK,Male,No,Yes,Yes,50,One year,75.5,0.0046,Low
2862-JVEOY,Male,No,No,No,6,One year,19.15,0.0046,Low
2961-VNFKL,Female,No,Yes,No,71,Two year,25.95,0.0046,Low
6546-OPBBH,Male,No,Yes,Yes,51,One year,23.95,0.0046,Low
3387-PLKUI,Female,No,Yes,Yes,13,Month-to-month,18.8,0.0046,Low
2606-PKWJB,Male,No,No,Yes,40,One year,40.25,0.0045,Low
1635-NZATJ,Male,Yes,Yes,No,71,Two year,25.45,0.0045,Low
3460-TJBWI,Male,No,Yes,Yes,24,Two year,24.2,0.0045,Low
4534-WGCIR,Female,No,Yes,Yes,58,Two year,25.15,0.0045,Low
3566-CAAYU,Female,No,Yes,Yes,64,Two year,49.85,0.0045,Low
7607-QKKTJ,Male,No,Yes,Yes,45,One year,95.0,0.0045,Low
1272-ILHFG,Male,No,Yes,Yes,15,One year,19.65,0.0045,Low
7452-FOLON,Male,No,No,Yes,39,One year,25.45,0.0045,Low
9778-OGKQZ,Male,No,Yes,No,72,Two year,92.0,0.0045,Low
2469-DTSGX,Female,Yes,No,No,72,Two year,111.65,0.0045,Low
2208-NKVVH,Male,No,Yes,Yes,43,Two year,24.25,0.0045,Low
9531-NSBMR,Female,No,No,No,36,One year,19.25,0.0045,Low
8216-AZUUZ,Female,No,Yes,Yes,42,Two year,100.4,0.0045,Low
6445-TNRXS,Male,No,Yes,Yes,68,Two year,114.7,0.0045,Low
4868-AADLV,Male,Yes,Yes,Yes,66,One year,116.25,0.0045,Low
1017-FBQMM,Female,No,Yes,Yes,62,One year,106.05,0.0045,Low
6993-YCOBK,Male,No,Yes,Yes,60,Two year,110.6,0.0045,Low
0164-APGRB,Female,No,No,No,72,Two year,114.9,0.0044,Low
8966-KZXXA,Male,No,Yes,Yes,36,Two year,25.1,0.0044,Low
1248-DYXUB,Male,No,Yes,Yes,52,Two year,24.8,0.0044,Low
5968-HYJRZ,Male,No,Yes,Yes,47,Two year,24.55,0.0044,Low
6016-NXBNJ,Male,No,No,No,35,One year,19.15,0.0044,Low
5338-YHWYT,Male,No,No,Yes,37,Two year,61.45,0.0044,Low
6609-MXJHJ,Female,No,Yes,Yes,30,Two year,25.1,0.0044,Low
8748-HFWBO,Male,No,Yes,Yes,19,One year,19.9,0.0044,Low
1930-QPBVZ,Male,No,Yes,Yes,68,Two year,95.1,0.0044,Low
6770-UAYGJ,Female,No,Yes,Yes,49,Two year,25.25,0.0044,Low
5696-CEIQJ,Male,No,Yes,Yes,67,Two year,103.15,0.0044,Low
0626-QXNGV,Female,No,Yes,No,72,Two year,24.15,0.0044,Low
2908-WGAXL,Female,No,Yes,Yes,56,Two year,24.95,0.0044,Low
1834-ABKHQ,Female,No,Yes,Yes,52,One year,50.95,0.0044,Low
2481-SBOYW,Female,No,No,Yes,61,Two year,25.0,0.0044,Low
8532-UEFWH,Male,No,Yes,Yes,52,Two year,25.75,0.0044,Low
1951-IEYXM,Male,No,Yes,No,72,Two year,90.6,0.0044,Low
9500-IWPXQ,Female,No,Yes,Yes,61,One year,79.4,0.0043,Low
5014-WUQMG,Male,No,Yes,Yes,47,One year,96.1,0.0043,Low
0620-XEFWH,Male,No,Yes,Yes,4,Month-to-month,18.85,0.0043,Low
9867-XOBQA,Female,No,No,Yes,21,Two year,53.15,0.0043,Low
4707-YNOQA,Female,No,Yes,Yes,34,One year,25.6,0.0043,Low
9046-JBFWA,Male,No,No,Yes,27,Month-to-month,19.15,0.0043,Low
3363-DTIVD,Male,No,Yes,Yes,71,Two year,105.55,0.0043,Low
5975-BAICR,Male,No,Yes,Yes,36,One year,63.7,0.0043,Low
5696-JVVQY,Female,No,Yes,Yes,48,Two year,70.1,0.0043,Low
7781-EWARA,Male,No,Yes,Yes,70,One year,60.35,0.0043,Low
4632-PAOYU,Male,No,Yes,Yes,22,One year,19.95,0.0043,Low
9801-NOSHQ,Male,No,No,Yes,23,One year,19.8,0.0043,Low
4057-FKCZK,Male,No,Yes,Yes,58,Two year,82.5,0.0043,Low
1131-SUEKT,Male,No,Yes,Yes,61,One year,98.45,0.0043,Low
4779-ZGICK,Male,No,Yes,Yes,48,Two year,23.55,0.0042,Low
5980-BDHPY,Male,No,Yes,No,72,Two year,87.1,0.0042,Low
5997-OPVFA,Male,No,Yes,No,72,Two year,89.05,0.0042,Low
0307-BCOPK,Female,No,No,No,16,One year,19.05,0.0042,Low
5566-SOEZD,Male,No,Yes,Yes,27,One year,80.65,0.0042,Low
1335-MXCSE,Male,No,Yes,Yes,55,Two year,55.25,0.0042,Low
8454-AATJP,Female,No,No,No,72,Two year,115.05,0.0042,Low
8626-XHBIE,Male,No,No,Yes,56,Two year,24.8,0.0042,Low
9702-AIUJO,Male,No,Yes,Yes,50,One year,44.8,0.0042,Low
8809-XKHMD,Male,No,Yes,No,72,Two year,100.55,0.0042,Low
5296-PSYVW,Female,No,Yes,No,72,Two year,24.55,0.0041,Low
4851-BQDNX,Male,No,Yes,Yes,40,One year,85.05,0.0041,Low
2516-XSJKX,Female,No,Yes,Yes,41,Two year,78.45,0.0041,Low
5498-IBWPI,Female,No,Yes,Yes,66,One year,49.4,0.0041,Low
4967-WPNCF,Male,No,No,No,72,Two year,63.7,0.0041,Low
7602-DBTOU,Female,No,Yes,No,71,Two year,19.6,0.0041,Low
2703-AMTUL,Male,No,Yes,Yes,36,One year,53.65,0.0041,Low
5709-LVOEQ,Female,No,Yes,No,0,Two year,80.85,0.0041,Low
1207-BLKSA,Female,No,Yes,Yes,52,Two year,23.05,0.0041,Low
6701-YVNQG,Male,No,Yes,No,72,Two year,88.7,0.0041,Low
5266-PFRQK,Male,No,Yes,Yes,52,One year,20.85,0.0041,Low
8961-QDZZJ,Female,No,Yes,Yes,57,One year,95.0,0.0041,Low
6229-UOLQL,Male,No,Yes,Yes,56,One year,52.0,0.0041,Low
3795-CAWEX,Male,No,Yes,Yes,70,Two year,116.55,0.0041,Low
9715-WZCLW,Male,No,Yes,Yes,71,Two year,97.2,0.0041,Low
8125-QPFJD,Female,No,Yes,No,72,Two year,84.9,0.0041,Low
0530-IJVDB,Male,No,No,Yes,70,Two year,114.6,0.0041,Low
7190-XHTWJ,Female,No,No,No,38,One year,19.3,0.0041,Low
4526-RMTLL,Male,No,Yes,Yes,8,Two year,76.15,0.004,Low
9650-VBUOG,Male,No,Yes,Yes,38,Two year,25.05,0.004,Low
2885-HIJDH,Male,No,Yes,Yes,69,Two year,86.9,0.004,Low
7665-NKLAV,Female,No,Yes,Yes,36,Two year,40.65,0.004,Low
5306-BVTKJ,Male,No,Yes,Yes,48,One year,55.8,0.004,Low
5583-EJXRD,Male,No,Yes,Yes,44,Two year,54.05,0.004,Low
8561-NMTBD,Female,No,Yes,Yes,67,One year,112.35,0.004,Low
8845-LWKGE,Female,No,Yes,Yes,30,One year,64.5,0.004,Low
6332-FBZRI,Male,No,Yes,Yes,67,One year,69.35,0.004,Low
8398-TBIYD,Female,No,No,No,72,Two year,84.7,0.004,Low
9174-IHETN,Female,No,No,Yes,50,Two year,70.35,0.004,Low
1099-GODLO,Female,No,Yes,Yes,1,Two year,20.35,0.004,Low
4184-VODJZ,Male,No,Yes,Yes,63,One year,91.35,0.004,Low
0323-XWWTN,Male,No,No,Yes,3,Two year,26.4,0.004,Low
3612-YUNGG,Male,No,Yes,Yes,64,Two year,109.2,0.004,Low
0804-YGEQV,Female,No,Yes,Yes,43,One year,24.45,0.004,Low
6556-DBKZF,Female,No,Yes,Yes,71,Two year,76.05,0.004,Low
3275-RHRNE,Male,No,Yes,Yes,28,One year,60.0,0.004,Low
6434-TTGJP,Male,No,Yes,Yes,10,Two year,53.7,0.0039,Low
0967-BMLBD,Female,No,Yes,Yes,11,One year,20.0,0.0039,Low
3777-XROBG,Female,No,Yes,Yes,58,Two year,19.55,0.0039,Low
6527-PZFPV,Male,No,Yes,Yes,24,One year,20.8,0.0039,Low
7998-WNZEM,Male,No,No,No,71,Two year,80.6,0.0039,Low
3219-JQRSL,Female,Yes,Yes,No,72,Two year,89.1,0.0039,Low
6427-FEFIG,Female,No,Yes,Yes,24,Two year,78.6,0.0039,Low
8857-CUPFQ,Male,No,Yes,No,63,Two year,19.25,0.0039,Low
7632-YUTXB,Female,No,Yes,Yes,25,One year,20.05,0.0039,Low
8908-NMQTX,Male,No,No,No,72,Two year,65.6,0.0039,Low
1716-LSAMB,Male,No,Yes,Yes,45,Two year,54.65,0.0039,Low
5788-YPOEG,Female,No,Yes,Yes,34,Two year,84.75,0.0039,Low
7503-MIOGA,Female,Yes,Yes,No,72,Two year,89.85,0.0039,Low
9470-RTWDV,Male,No,Yes,Yes,26,One year,82.0,0.0039,Low
5153-LXKDT,Male,No,Yes,Yes,68,Two year,110.2,0.0039,Low
3967-KXAPS,Male,No,Yes,No,72,Two year,92.3,0.0039,Low
5158-RIVOP,Female,No,Yes,Yes,11,Two year,20.9,0.0039,Low
8711-LOBKY,Male,No,Yes,Yes,59,Two year,19.85,0.0039,Low
0269-XFESX,Male,No,Yes,Yes,23,One year,24.35,0.0038,Low
2263-SFSQZ,Male,No,Yes,Yes,51,Two year,24.95,0.0038,Low
2452-MRMZF,Female,Yes,Yes,No,72,Two year,25.7,0.0038,Low
6584-VQMYT,Male,No,No,Yes,27,One year,56.2,0.0038,Low
7973-DZRKH,Female,No,No,Yes,66,Two year,90.95,0.0038,Low
1090-PYKCI,Female,No,Yes,Yes,69,One year,105.1,0.0038,Low
0661-KBKPA,Male,No,Yes,Yes,53,One year,78.75,0.0038,Low
3571-DPYUH,Male,No,Yes,Yes,58,One year,94.7,0.0038,Low
3472-QPRCH,Male,No,Yes,Yes,40,Two year,25.25,0.0038,Low
6244-BESBM,Male,No,Yes,Yes,69,Two year,95.2,0.0038,Low
8218-FFJDS,Female,No,Yes,No,72,Two year,86.4,0.0038,Low
0757-WCUUZ,Male,No,Yes,Yes,54,Two year,63.35,0.0038,Low
7369-TRPFD,Male,No,No,No,19,One year,18.8,0.0038,Low
1431-CYWMH,Female,No,Yes,Yes,22,Month-to-month,19.05,0.0037,Low
1814-WFGVS,Male,No,Yes,Yes,72,Two year,48.9,0.0037,Low
5803-NQJZO,Male,No,Yes,No,72,Two year,67.8,0.0037,Low
3724-BSCVH,Male,No,Yes,Yes,10,One year,20.45,0.0037,Low
3704-IEAXF,Female,No,Yes,Yes,72,Two year,53.65,0.0037,Low
8883-ANODQ,Female,No,Yes,Yes,68,Two year,84.4,0.0037,Low
3146-MSEGF,Female,Yes,Yes,No,72,Two year,88.05,0.0037,Low
5073-RZGBK,Female,No,Yes,Yes,50,One year,80.05,0.0037,Low
6828-HMKWP,Male,No,Yes,Yes,12,Two year,21.05,0.0037,Low
1813-JYWTO,Female,No,Yes,No,72,Two year,80.45,0.0037,Low
9938-TKDGL,Male,No,Yes,Yes,68,Two year,99.55,0.0037,Low
2205-LPVGL,Male,Yes,Yes,Yes,58,One year,89.85,0.0037,Low
4423-JWZJN,Male,No,Yes,Yes,64,One year,90.25,0.0037,Low
9500-WBGRP,Male,No,No,No,69,Two year,19.1,0.0037,Low
8661-BOYNW,Female,No,Yes,No,72,Two year,84.4,0.0037,Low
1830-IPXVJ,Female,No,Yes,Yes,61,Two year,19.75,0.0037,Low
5605-XNWEN,Male,Yes,Yes,No,72,Two year,25.0,0.0036,Low
3580-GICBM,Female,No,Yes,Yes,61,Two year,24.2,0.0036,Low
4632-XJMEX,Male,No,No,Yes,53,One year,62.85,0.0036,Low
3398-GCPMU,Female,Yes,Yes,No,72,Two year,89.55,0.0036,Low
1982-FEBTD,Female,No,Yes,Yes,23,Two year,25.6,0.0036,Low
5161-UBZXI,Male,No,Yes,Yes,69,Two year,106.35,0.0036,Low
2162-FRZAA,Male,No,Yes,Yes,63,Two year,39.35,0.0036,Low
9625-QNLUX,Male,No,Yes,Yes,68,Two year,103.25,0.0036,Low
9717-IOAAF,Male,No,No,Yes,27,Two year,25.85,0.0036,Low
8433-WPJTV,Female,Yes,Yes,Yes,65,One year,103.9,0.0036,Low
6265-SXWBU,Male,No,Yes,Yes,69,One year,95.75,0.0036,Low
4086-ATNFV,Female,No,Yes,Yes,34,One year,60.8,0.0036,Low
5312-IRCFR,Female,No,Yes,Yes,64,One year,92.85,0.0036,Low
4877-TSOFF,Female,No,Yes,Yes,55,One year,75.75,0.0036,Low
0621-CXBKL,Female,No,No,No,53,Two year,18.7,0.0036,Low
5681-LLOEI,Male,No,Yes,Yes,43,One year,91.25,0.0036,Low
1545-ACTAS,Female,No,Yes,Yes,48,One year,99.7,0.0036,Low
4573-JKNAE,Male,No,No,Yes,12,Two year,19.35,0.0036,Low
2226-ICFDO,Female,No,Yes,No,72,Two year,85.9,0.0036,Low
5397-NSKQG,Male,No,Yes,Yes,67,Two year,50.9,0.0035,Low
6762-QVYJO,Female,No,Yes,Yes,58,Two year,59.75,0.0035,Low
7321-ZNSLA,Male,No,Yes,Yes,13,Two year,40.55,0.0035,Low
0266-CLZKZ,Female,No,Yes,Yes,67,Two year,105.65,0.0035,Low
5346-BZCHP,Female,No,Yes,Yes,69,Two year,19.4,0.0035,Low
3507-GASNP,Male,No,No,Yes,60,Two year,19.95,0.0035,Low
5473-KHBPS,Female,No,Yes,Yes,52,One year,95.7,0.0035,Low
3308-DGHKL,Male,No,No,No,69,Two year,19.3,0.0035,Low
3352-RICWQ,Female,No,Yes,Yes,9,Two year,19.75,0.0035,Low
4355-CVPVS,Female,No,Yes,Yes,56,One year,88.9,0.0035,Low
2266-FUBDZ,Male,No,Yes,Yes,15,Two year,19.35,0.0035,Low
2251-PYLPB,Male,No,Yes,No,72,Two year,79.55,0.0035,Low
2235-EZAIK,Female,No,Yes,No,72,Two year,79.2,0.0035,Low
8565-WUXZU,Male,Yes,Yes,No,72,Two year,84.8,0.0035,Low
4163-HFTUK,Male,No,No,No,51,One year,19.1,0.0035,Low
0580-PIQHM,Female,No,Yes,Yes,41,One year,101.6,0.0035,Low
1399-OUPJN,Female,No,Yes,Yes,57,Two year,19.75,0.0035,Low
9402-ROUMJ,Female,No,Yes,Yes,67,One year,100.25,0.0034,Low
1534-OULXE,Female,No,Yes,Yes,61,One year,49.7,0.0034,Low
4994-OBRSZ,Male,No,No,Yes,14,Two year,76.1,0.0034,Low
2830-LEWOA,Male,No,Yes,Yes,61,One year,103.9,0.0034,Low
2892-GESUL,Female,No,Yes,Yes,18,Two year,19.35,0.0034,Low
8571-ZCMCX,Female,No,Yes,Yes,47,Two year,60.0,0.0034,Low
3253-HKOKL,Female,No,Yes,Yes,52,One year,100.3,0.0034,Low
9086-YJYXS,Male,No,Yes,Yes,34,One year,77.2,0.0034,Low
9695-IDRZR,Female,No,No,Yes,34,Two year,116.15,0.0034,Low
3129-AAQOU,Female,No,Yes,Yes,19,Two year,25.6,0.0034,Low
3938-YFPXD,Male,No,No,No,72,Two year,84.3,0.0034,Low
5825-XJOCM,Male,No,No,Yes,48,One year,64.4,0.0034,Low
3882-IYOIJ,Female,No,Yes,Yes,60,Two year,115.25,0.0034,Low
2007-QVGAW,Female,No,Yes,Yes,68,Two year,19.35,0.0034,Low
8917-SZTTJ,Male,No,Yes,Yes,60,Two year,19.65,0.0034,Low
5446-DKWYW,Female,Yes,Yes,Yes,61,One year,65.2,0.0033,Low
4723-BEGSG,Male,No,Yes,No,72,Two year,86.65,0.0033,Low
5840-NVDCG,Female,No,Yes,Yes,16,Two year,68.25,0.0033,Low
1227-UDMZR,Female,No,Yes,No,72,Two year,91.15,0.0033,Low
8197-BFWVU,Female,No,Yes,No,72,Two year,93.25,0.0033,Low
0040-HALCW,Male,No,Yes,Yes,54,Two year,20.4,0.0033,Low
5879-HMFFH,Female,No,Yes,No,72,Two year,88.05,0.0033,Low
8314-HTWVE,Female,No,Yes,Yes,7,Two year,19.85,0.0033,Low
2599-CIPQE,Male,No,Yes,Yes,71,Two year,109.3,0.0033,Low
0036-IHMOT,Female,No,Yes,Yes,55,One year,103.7,0.0033,Low
3870-SPZSI,Female,No,Yes,Yes,70,Two year,113.05,0.0033,Low
8755-OGKNA,Female,No,Yes,Yes,57,Two year,19.5,0.0033,Low
0973-KYVNF,Female,No,Yes,No,72,Two year,70.65,0.0033,Low
4816-OKWNX,Male,No,Yes,Yes,50,One year,103.4,0.0033,Low
8947-YRTDV,Male,No,Yes,Yes,32,One year,94.8,0.0033,Low
2495-TTHBQ,Female,No,No,Yes,4,One year,20.4,0.0033,Low
1494-EJZDW,Female,No,Yes,Yes,10,Two year,20.15,0.0033,Low
0795-XCCTE,Male,Yes,No,No,72,Two year,25.4,0.0033,Low
6115-ZTBFQ,Female,No,Yes,No,72,Two year,65.5,0.0033,Low
4827-LTQRJ,Female,Yes,Yes,Yes,66,One year,110.6,0.0033,Low
7606-BPHHN,Male,No,No,No,72,Two year,19.8,0.0033,Low
2137-DQMEV,Male,No,Yes,Yes,68,One year,44.8,0.0033,Low
8514-VZHEB,Male,No,Yes,Yes,59,Two year,19.5,0.0032,Low
2429-AYKKO,Male,No,No,No,72,Two year,19.85,0.0032,Low
2587-YNLES,Female,No,Yes,Yes,6,Two year,20.1,0.0032,Low
6917-FIJHC,Female,No,Yes,No,72,Two year,26.0,0.0032,Low
8097-OMULG,Male,No,Yes,Yes,59,One year,76.75,0.0032,Low
9978-HYCIN,Male,Yes,Yes,Yes,47,One year,84.95,0.0032,Low
4962-CHQPW,Male,No,No,Yes,29,One year,19.85,0.0032,Low
1971-DTCZB,Female,No,Yes,No,72,Two year,90.95,0.0032,Low
0401-WDBXM,Male,No,Yes,Yes,72,Two year,105.55,0.0032,Low
8690-UPCZI,Male,No,Yes,Yes,29,One year,69.05,0.0032,Low
7408-OFWXJ,Female,No,Yes,No,72,Two year,89.8,0.0032,Low
0862-PRCBS,Female,No,Yes,Yes,68,Two year,103.75,0.0032,Low
5622-UEJFI,Female,No,Yes,Yes,35,Two year,25.4,0.0032,Low
3978-YNKDD,Male,No,No,Yes,19,Two year,20.85,0.0032,Low
4636-TVXVG,Male,No,Yes,Yes,62,One year,19.95,0.0032,Low
7017-VFHAY,Female,No,Yes,Yes,61,Two year,115.1,0.0032,Low
6867-ACCZI,Female,No,Yes,Yes,24,Two year,52.5,0.0032,Low
8874-EJNSR,Male,No,Yes,Yes,39,Two year,25.2,0.0032,Low
1269-FOYWN,Male,No,Yes,Yes,44,One year,20.0,0.0032,Low
0980-FEXWF,Male,No,Yes,Yes,26,One year,50.35,0.0032,Low
0754-EEBDC,Male,No,Yes,Yes,4,Two year,19.9,0.0032,Low
3021-VLNRJ,Female,No,No,Yes,50,One year,70.8,0.0032,Low
1116-FRYVH,Female,No,Yes,Yes,48,Two year,39.4,0.0032,Low
1121-QSIVB,Female,No,No,Yes,44,One year,77.55,0.0032,Low
6892-BOGQE,Female,No,Yes,No,71,Two year,20.9,0.0032,Low
6616-AALSR,Female,No,Yes,Yes,65,Two year,104.3,0.0032,Low
7608-RGIRO,Male,No,No,Yes,62,Two year,24.4,0.0032,Low
8735-SDUFN,Female,Yes,Yes,No,72,Two year,24.3,0.0032,Low
7771-CFQRQ,Female,No,Yes,Yes,47,Two year,63.8,0.0032,Low
5887-IKKYO,Male,No,Yes,Yes,58,Two year,94.35,0.0032,Low
7695-PKLCZ,Female,No,No,No,68,Two year,20.5,0.0031,Low
1371-DWPAZ,Female,No,Yes,No,0,Two year,56.05,0.0031,Low
9391-LMANN,Male,No,No,Yes,53,One year,95.95,0.0031,Low
5996-EBTKM,Female,No,Yes,Yes,67,Two year,69.9,0.0031,Low
8336-TAVKX,Female,Yes,Yes,No,72,Two year,78.45,0.0031,Low
8194-PEEBY,Female,No,Yes,Yes,24,One year,19.9,0.0031,Low
0969-RGKCU,Male,No,Yes,Yes,37,One year,19.8,0.0031,Low
1832-PEUTS,Male,No,Yes,Yes,62,Two year,89.1,0.0031,Low
1266-NZYUI,Female,No,Yes,No,72,Two year,66.85,0.0031,Low
2498-XLDZR,Female,No,Yes,Yes,32,Two year,73.6,0.0031,Low
4854-SSLTN,Male,No,Yes,Yes,2,Two year,59.5,0.0031,Low
6242-SGYTS,Male,No,Yes,Yes,62,One year,94.95,0.0031,Low
8807-OPMBM,Female,No,Yes,Yes,55,Two year,25.65,0.0031,Low
7168-HDQHG,Female,No,Yes,Yes,36,Month-to-month,19.2,0.0031,Low
9065-ZCPQX,Male,No,Yes,No,72,Two year,78.85,0.0031,Low
9499-XPZXM,Female,No,Yes,No,72,Two year,64.75,0.0031,Low
0224-NIJLP,Male,No,Yes,Yes,8,Two year,20.15,0.0031,Low
1843-TLSGD,Female,No,Yes,Yes,13,Two year,20.85,0.003,Low
4836-WNFNO,Female,No,Yes,No,72,Two year,25.0,0.003,Low
8237-ULIXL,Female,No,Yes,No,72,Two year,24.85,0.003,Low
0064-SUDOG,Female,No,Yes,Yes,12,Two year,20.3,0.003,Low
7860-UXCRM,Male,No,Yes,Yes,63,Two year,74.5,0.003,Low
4896-CPRPF,Male,No,Yes,Yes,35,Two year,25.45,0.003,Low
1177-XZBJL,Male,No,Yes,Yes,53,One year,64.15,0.003,Low
4194-FJARJ,Female,No,Yes,Yes,54,Two year,60.0,0.003,Low
5781-BKHOP,Female,No,Yes,No,72,Two year,100.65,0.003,Low
0739-UUAJR,Female,No,Yes,Yes,72,Two year,53.8,0.003,Low
8050-XGRVL,Female,No,Yes,Yes,62,One year,54.75,0.003,Low
7971-HLVXI,Male,No,Yes,Yes,72,Two year,84.5,0.003,Low
4291-TPNFG,Male,No,Yes,No,72,Two year,82.3,0.003,Low
8780-IHCRN,Male,No,Yes,Yes,63,Two year,24.65,0.003,Low
4472-LVYGI,Female,No,Yes,No,0,Two year,52.55,0.003,Low
